id,filename,tuple1,tuple2,contextId1,contextId2,label
1376,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  age, user action)","(unspecified entity,  not collect,  personal_info, user action)",5662,5702,-1
1377,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  age, user action)","(unspecified entity,  not collect,  sensitive_info, user action)",5605,5662,-1
1378,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  contact_information, user action)","(third_parties,  not collect,  personal_info, user action)",5612,5713,-1
1379,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  personal_info, user action)",5702,5713,-1
1380,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  cookie, consent)","(third_parties,  not collect,  personal_info, user action)",5530,5612,-1
1381,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  cookie, consent)","(unspecified entity,  not collect,  personal_info, user action)",5530,5702,0
1382,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  date_of_birth, third party and input)","(third_parties,  not collect,  personal_info, user action)",5612,5662,-1
1383,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  date_of_birth, third party and input)","(unspecified entity,  not collect,  personal_info, user action)",5662,5702,-1
1384,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  date_of_birth, third party and input)","(unspecified entity,  not collect,  sensitive_info, user action)",5605,5662,-1
1385,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  device, user action)","(third_parties,  not collect,  personal_info, user action)",5612,5715,-1
1386,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  device, user action)","(unspecified entity,  not collect,  personal_info, user action)",5702,5715,-1
1387,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  email, user action)","(third_parties,  not collect,  personal_info, user action)",5612,5701,-1
1388,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  personal_info, user action)",5701,5702,-1
1389,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  location, user action)","(third_parties,  not collect,  personal_info, user action)",5575,5612,-1
1390,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  location, user action)","(unspecified entity,  not collect,  personal_info, user action)",5575,5702,-1
1391,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  log, user action)","(third_parties,  not collect,  personal_info, user action)",5559,5612,-1
1392,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  log, user action)","(unspecified entity,  not collect,  personal_info, user action)",5559,5702,0
1393,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",5672,5702,0
1394,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  personal_name, user action)","(third_parties,  not collect,  personal_info, user action)",5612,5701,-1
1395,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  personal_name, user action)","(unspecified entity,  not collect,  personal_info, user action)",5701,5702,-1
1396,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  sensitive_info, user action)","(third_parties,  not collect,  personal_info, user action)",5605,5612,-1
1397,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  sensitive_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",5605,5702,-1
1398,15_Cash Frenzy? - Casino Slots,"(unspecified entity,  collect,  sensitive_info, user action)","(unspecified entity,  not collect,  sensitive_info, user action)",5605,5605,-1
1399,15_Cash Frenzy? - Casino Slots,"(we,  collect,  account, user action)","(we,  not collect,  personal_info, user action)",5577,5717,-1
1400,15_Cash Frenzy? - Casino Slots,"(we,  collect,  advertising_id,  user consent and third party service)","(we,  not collect,  personal_info, user action)",5671,5717,-1
1401,15_Cash Frenzy? - Casino Slots,"(we,  collect,  age, user action)","(we,  not collect,  age,  no condition)",5660,5717,-1
1402,15_Cash Frenzy? - Casino Slots,"(we,  collect,  age, user action)","(we,  not collect,  personal_info, user action)",5660,5717,-1
1403,15_Cash Frenzy? - Casino Slots,"(we,  collect,  analytics, user action)","(we,  not collect,  personal_info, user action)",5673,5717,-1
1404,15_Cash Frenzy? - Casino Slots,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, user action)",5590,5717,-1
1405,15_Cash Frenzy? - Casino Slots,"(we,  collect,  cookie, user action)","(we,  not collect,  personal_info, user action)",5667,5717,-1
1406,15_Cash Frenzy? - Casino Slots,"(we,  collect,  cookie, user action)","(we,  not collect,  software_identifier,  no condition)",5667,5717,-1
1407,15_Cash Frenzy? - Casino Slots,"(we,  collect,  device, user action)","(we,  not collect,  personal_info, user action)",5660,5717,-1
1408,15_Cash Frenzy? - Casino Slots,"(we,  collect,  device, user action)","(we,  not collect,  software_identifier,  no condition)",5660,5717,-1
1409,15_Cash Frenzy? - Casino Slots,"(we,  collect,  email, user action)","(we,  not collect,  email, user action)",5692,5692,-1
1410,15_Cash Frenzy? - Casino Slots,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, user action)",5692,5717,-1
1411,15_Cash Frenzy? - Casino Slots,"(we,  collect,  ip_address,  user consent and third party service)","(we,  not collect,  personal_info, user action)",5671,5717,-1
1412,15_Cash Frenzy? - Casino Slots,"(we,  collect,  location, user action)","(we,  not collect,  personal_info, user action)",5660,5717,-1
1413,15_Cash Frenzy? - Casino Slots,"(we,  collect,  log, consent and region)","(we,  not collect,  personal_info, user action)",5667,5717,-1
1414,15_Cash Frenzy? - Casino Slots,"(we,  collect,  personal_info, user action)","(we,  not collect,  age,  no condition)",5670,5717,0
1415,15_Cash Frenzy? - Casino Slots,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, user action)",5670,5717,0
1416,15_Cash Frenzy? - Casino Slots,"(we,  collect,  personal_info, user action)","(we,  not collect,  software_identifier,  no condition)",5670,5717,0
1417,15_Cash Frenzy? - Casino Slots,"(we,  collect,  personal_name, user action)","(we,  not collect,  personal_info, user action)",5660,5717,-1
1418,161_FindmyPhoneFamilyLocator,"(we,  collect,  address, user action)","(we,  not collect,  address,  no condition)",5755,5759,-1
1419,161_FindmyPhoneFamilyLocator,"(we,  collect,  fine_location, user action)","(we,  not collect,  address,  no condition)",5759,5767,-1
1420,161_FindmyPhoneFamilyLocator,"(we,  collect,  location, user action)","(we,  not collect,  address,  no condition)",5759,5770,-1
1421,161_FindmyPhoneFamilyLocator,"(we,  collect,  log,  third party)","(we,  not collect,  log,  third party)",5744,5746,-1
1422,161_FindmyPhoneFamilyLocator,"(we,  collect,  personal_info, user action)","(we,  not collect,  address,  no condition)",5759,5795,0
1423,162_Mobile Passport by Airside,"(analytics,  collect,  cookie,  user consent)","(analytics,  not collect,  personal_info, no condition)",5894,5894,0
1424,162_Mobile Passport by Airside,"(analytics,  collect,  cookie,  user consent)","(unspecified entity,  not collect,  personal_info, no condition)",5872,5894,-1
1425,162_Mobile Passport by Airside,"(google,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, no condition)",5872,5884,-1
1426,162_Mobile Passport by Airside,"(third_parties,  collect,  personal_info,  third party)","(analytics,  not collect,  personal_info, no condition)",5873,5894,-1
1427,162_Mobile Passport by Airside,"(third_parties,  collect,  personal_info,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",5872,5873,-1
1428,162_Mobile Passport by Airside,"(unspecified entity,  collect,  address, user action)","(analytics,  not collect,  personal_info, no condition)",5815,5894,-1
1429,162_Mobile Passport by Airside,"(unspecified entity,  collect,  address, user action)","(unspecified entity,  not collect,  personal_info, no condition)",5815,5872,-1
1430,162_Mobile Passport by Airside,"(unspecified entity,  collect,  contact_information, user action)","(analytics,  not collect,  personal_info, no condition)",5815,5894,-1
1431,162_Mobile Passport by Airside,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  personal_info, no condition)",5815,5872,-1
1432,162_Mobile Passport by Airside,"(unspecified entity,  collect,  cookie, user action)","(analytics,  not collect,  personal_info, no condition)",5887,5894,-1
1433,162_Mobile Passport by Airside,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, no condition)",5872,5887,-1
1434,162_Mobile Passport by Airside,"(unspecified entity,  collect,  email, user action)","(analytics,  not collect,  personal_info, no condition)",5815,5894,-1
1435,162_Mobile Passport by Airside,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  personal_info, no condition)",5815,5872,-1
1436,162_Mobile Passport by Airside,"(unspecified entity,  collect,  personal_info, user action and third party)","(google,  not collect,  cookie,  third party)",5845,5884,-1
1437,162_Mobile Passport by Airside,"(unspecified entity,  collect,  personal_name,  user input)","(analytics,  not collect,  personal_info, no condition)",5815,5894,-1
1438,162_Mobile Passport by Airside,"(unspecified entity,  collect,  personal_name,  user input)","(third_parties,  not collect,  personal_info,  user input)",5815,5873,-1
1439,162_Mobile Passport by Airside,"(unspecified entity,  collect,  personal_name,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",5815,5872,-1
1440,162_Mobile Passport by Airside,"(unspecified entity,  collect,  phone_number,  user input)","(analytics,  not collect,  personal_info, no condition)",5815,5894,-1
1441,162_Mobile Passport by Airside,"(unspecified entity,  collect,  phone_number,  user input)","(third_parties,  not collect,  personal_info,  user input)",5815,5873,-1
1442,162_Mobile Passport by Airside,"(unspecified entity,  collect,  phone_number,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",5815,5872,-1
1443,162_Mobile Passport by Airside,"(we,  collect,  personal_info, user action and third party)","(we,  not collect,  personal_info, third party)",5812,5846,1
1444,162_Mobile Passport by Airside,"(we,  collect,  personal_name, user action and third party)","(we,  not collect,  personal_info, third party)",5819,5846,-1
1445,162_Mobile Passport by Airside,"(youtube,  collect,  browsing,  user consent)","(unspecified entity,  not collect,  personal_info, no condition)",5872,5888,-1
1446,162_Mobile Passport by Airside,"(youtube,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, no condition)",5872,5893,-1
1447,163_Randonautica,"(unspecified entity,  collect,  age,  user consent)","(unspecified entity,  not collect,  personal_info, no condition)",5916,5918,-1
1448,163_Randonautica,"(unspecified entity,  collect,  personal_info,  user consent)","(unspecified entity,  not collect,  personal_info, no condition)",5916,5917,-1
1449,163_Randonautica,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",5922,5922,-1
1450,164_i-Boating_Marine Navigation,"(unspecified entity,  collect,  address,  user input)","(analytics,  not collect,  address,  no condition)",5948,5959,-1
1451,164_i-Boating_Marine Navigation,"(unspecified entity,  collect,  personal_info,  user consent)","(analytics,  not collect,  address,  no condition)",5950,5959,-1
1452,165_FlightView_ Flight Tracker,"(third_parties,  collect,  personal_info,  third party)","(unspecified entity,  not collect,  biometric_information,  no condition)",5980,6013,0
1453,165_FlightView_ Flight Tracker,"(unspecified entity,  collect,  account,  third party and region)","(advertiser,  not collect,  personal_info,  third party)",5992,6026,-1
1454,165_FlightView_ Flight Tracker,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  biometric_information,  no condition)",5980,5980,-1
1455,165_FlightView_ Flight Tracker,"(we,  collect,  account,  specific operation)","(we,  not collect,  personal_info, no condition)",5965,5984,-1
1456,165_FlightView_ Flight Tracker,"(we,  collect,  contact_information,  user input)","(we,  not collect,  personal_info, no condition)",5984,5984,-1
1457,165_FlightView_ Flight Tracker,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",5984,5990,-1
1458,166_CapCut - Video Editor,"(apple,  collect,  email,  third party and input)","(unspecified entity,  not collect,  contact_information, user action)",6060,6177,1
1459,166_CapCut - Video Editor,"(facebook,  collect,  email,  third party and input)","(unspecified entity,  not collect,  contact_information, user action)",6060,6177,1
1460,166_CapCut - Video Editor,"(google,  collect,  email,  third party and input)","(unspecified entity,  not collect,  contact_information, user action)",6060,6177,1
1461,166_CapCut - Video Editor,"(third_parties,  collect,  account, user action)","(unspecified entity,  not collect,  account,  no condition)",6037,6131,-1
1462,166_CapCut - Video Editor,"(third_parties,  collect,  contact_information, user action)","(unspecified entity,  not collect,  contact_information, user action)",6116,6177,-1
1463,166_CapCut - Video Editor,"(tiktok,  collect,  email,  third party and input)","(unspecified entity,  not collect,  contact_information, user action)",6060,6177,1
1464,166_CapCut - Video Editor,"(unspecified entity,  collect,  account, user action)","(unspecified entity,  not collect,  account,  no condition)",6031,6037,-1
1465,166_CapCut - Video Editor,"(unspecified entity,  collect,  address,  user input)","(unspecified entity,  not collect,  contact_information, user action)",6177,6189,-1
1466,166_CapCut - Video Editor,"(unspecified entity,  collect,  advertising_statistics,  user consent and third party)","(unspecified entity,  not collect,  personal_info,  user consent)",6082,6181,-1
1467,166_CapCut - Video Editor,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  contact_information, user action)",6177,6177,-1
1468,166_CapCut - Video Editor,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  contact_information, user action)",6031,6177,-1
1469,166_CapCut - Video Editor,"(unspecified entity,  collect,  internet_activity,  third party)","(unspecified entity,  not collect,  account,  no condition)",6037,6074,-1
1470,166_CapCut - Video Editor,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  account,  no condition)",6037,6109,-1
1471,166_CapCut - Video Editor,"(unspecified entity,  collect,  phone_number,  user input)","(unspecified entity,  not collect,  contact_information, user action)",6031,6177,-1
1472,166_CapCut - Video Editor,"(we,  collect,  account, user action)","(we,  not collect,  account, user action)",6065,6131,0
1473,166_CapCut - Video Editor,"(we,  collect,  account, user action)","(we,  not collect,  device, no condition)",6065,6131,0
1474,166_CapCut - Video Editor,"(we,  collect,  account, user action)","(we,  not collect,  personal_info, user action)",6131,6178,-1
1475,166_CapCut - Video Editor,"(we,  collect,  address, user action and third party and management)","(we,  not collect,  personal_info, user action)",6078,6178,0
1476,166_CapCut - Video Editor,"(we,  collect,  advertising_id, user action and third party)","(we,  not collect,  personal_info, user action)",6065,6178,-1
1477,166_CapCut - Video Editor,"(we,  collect,  advertising_statistics, user action and third party)","(we,  not collect,  personal_info, user action)",6078,6178,0
1478,166_CapCut - Video Editor,"(we,  collect,  age, user action)","(we,  not collect,  personal_info, user action)",6096,6178,-1
1479,166_CapCut - Video Editor,"(we,  collect,  analytics, management)","(we,  not collect,  device, no condition)",6065,6065,-1
1480,166_CapCut - Video Editor,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, user action)",6131,6178,-1
1481,166_CapCut - Video Editor,"(we,  collect,  cookie, third party service and consent)","(we,  not collect,  personal_info, user action)",6054,6178,-1
1482,166_CapCut - Video Editor,"(we,  collect,  country, consent and sharing and region)","(we,  not collect,  personal_info, user action)",6085,6178,-1
1483,166_CapCut - Video Editor,"(we,  collect,  device, user action)","(we,  not collect,  device, no condition)",6065,6131,0
1484,166_CapCut - Video Editor,"(we,  collect,  device, user action)","(we,  not collect,  personal_info, user action)",6131,6178,-1
1485,166_CapCut - Video Editor,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, user action)",6110,6178,-1
1486,166_CapCut - Video Editor,"(we,  collect,  ip_address, third party)","(we,  not collect,  device, no condition)",6065,6078,-1
1487,166_CapCut - Video Editor,"(we,  collect,  personal_info, user action)","(we,  not collect,  device, no condition)",6065,6085,1
1488,166_CapCut - Video Editor,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, user action)",6085,6178,-1
1489,167_TiviMate_IPTV_Player,"(unspecified entity,  collect,  analytics,  third party service and user consent)","(unspecified entity,  not collect,  analytics,  user consent)",6211,6211,-1
1490,167_TiviMate_IPTV_Player,"(we,  collect,  personal_info, user action)","(we,  not collect,  cookie,  no condition)",6203,6209,-1
1491,168_Captions_ For Talking Videos,"(adjust,  collect,  device,  user consent)","(unspecified entity,  not collect,  cookie, user action)",6275,6296,1
1492,168_Captions_ For Talking Videos,"(adjust,  collect,  device,  user consent)","(unspecified entity,  not collect,  personal_info, no condition)",6292,6296,0
1493,168_Captions_ For Talking Videos,"(advertiser,  collect,  advertising_id, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6284,6292,-1
1494,168_Captions_ For Talking Videos,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6292,6295,-1
1495,168_Captions_ For Talking Videos,"(advertiser,  collect,  cookie, user action)","(unspecified entity,  not collect,  cookie, user action)",6275,6284,-1
1496,168_Captions_ For Talking Videos,"(advertiser,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6284,6292,-1
1497,168_Captions_ For Talking Videos,"(analytics,  collect,  advertising_id,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",6239,6292,-1
1498,168_Captions_ For Talking Videos,"(analytics,  collect,  advertising_statistics,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",6239,6292,-1
1499,168_Captions_ For Talking Videos,"(analytics,  collect,  analytics, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6292,6295,-1
1500,168_Captions_ For Talking Videos,"(google_analytics,  collect,  analytics,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",6236,6292,-1
1501,168_Captions_ For Talking Videos,"(google_analytics,  collect,  device,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",6236,6292,-1
1502,168_Captions_ For Talking Videos,"(social_media,  collect,  advertising_statistics,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",6292,6318,-1
1503,168_Captions_ For Talking Videos,"(social_media,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  country,  no condition)",6311,6318,-1
1504,168_Captions_ For Talking Videos,"(social_media,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  location,  no specific operation)",6275,6318,-1
1505,168_Captions_ For Talking Videos,"(social_media,  collect,  personal_info,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",6292,6318,-1
1506,168_Captions_ For Talking Videos,"(third_parties,  collect,  account,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",6244,6292,-1
1507,168_Captions_ For Talking Videos,"(third_parties,  collect,  advertising_statistics,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",6292,6318,-1
1508,168_Captions_ For Talking Videos,"(third_parties,  collect,  personal_info, user action and third party)","(unspecified entity,  not collect,  cookie, user action)",6275,6318,-1
1509,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  address, user action)","(unspecified entity,  not collect,  location,  no specific operation)",6229,6275,-1
1510,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  address, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6229,6292,0
1511,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  analytics,  user consent)","(unspecified entity,  not collect,  personal_info, no condition)",6284,6292,-1
1512,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6229,6292,0
1513,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  cookie, user action)",6275,6275,0
1514,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6275,6292,-1
1515,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  country,  region and security)","(unspecified entity,  not collect,  country,  no condition)",6311,6311,-1
1516,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  country,  region and security)","(unspecified entity,  not collect,  location,  no specific operation)",6275,6311,1
1517,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  country,  region and security)","(unspecified entity,  not collect,  personal_info, no condition)",6292,6311,-1
1518,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6229,6292,0
1519,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  personal_info, user action and third party)","(unspecified entity,  not collect,  cookie, user action)",6275,6292,-1
1520,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  personal_name, user action)","(unspecified entity,  not collect,  personal_info, no condition)",6229,6292,0
1521,168_Captions_ For Talking Videos,"(unspecified entity,  collect,  phone_number,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",6229,6292,0
1522,168_Captions_ For Talking Videos,"(we,  collect,  account, no condition)","(we,  not collect,  personal_info, no condition)",6317,6336,-1
1523,168_Captions_ For Talking Videos,"(we,  collect,  advertising_id,  third party)","(we,  not collect,  personal_info, no condition)",6317,6336,-1
1524,168_Captions_ For Talking Videos,"(we,  collect,  analytics, user action)","(we,  not collect,  personal_info, no condition)",6295,6336,-1
1525,168_Captions_ For Talking Videos,"(we,  collect,  android_id, third party)","(we,  not collect,  personal_info, no condition)",6237,6336,-1
1526,168_Captions_ For Talking Videos,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, no condition)",6256,6336,-1
1527,168_Captions_ For Talking Videos,"(we,  collect,  device, no condition)","(we,  not collect,  personal_info, no condition)",6237,6336,-1
1528,168_Captions_ For Talking Videos,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, no condition)",6336,6336,-1
1529,168_Captions_ For Talking Videos,"(we,  collect,  internet_activity, no condition)","(we,  not collect,  personal_info, no condition)",6237,6336,-1
1530,168_Captions_ For Talking Videos,"(we,  collect,  ip_address, user action)","(we,  not collect,  personal_info, no condition)",6237,6336,-1
1531,168_Captions_ For Talking Videos,"(we,  collect,  location, user action)","(we,  not collect,  personal_info, no condition)",6289,6336,-1
1532,168_Captions_ For Talking Videos,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",6244,6336,-1
1533,168_Captions_ For Talking Videos,"(we,  collect,  sensitive_info, user action)","(we,  not collect,  personal_info, no condition)",6313,6336,-1
1534,169_AI Video Editor - Vidma AI Cut,"(we,  collect,  account,  user input and region)","(we,  not collect,  device,  region)",6415,6421,-1
1535,169_AI Video Editor - Vidma AI Cut,"(we,  collect,  advertising_statistics,  region)","(we,  not collect,  device,  region)",6411,6415,-1
1536,169_AI Video Editor - Vidma AI Cut,"(we,  collect,  advertising_statistics,  region)","(we,  not collect,  personal_info, no condition)",6392,6411,-1
1537,169_AI Video Editor - Vidma AI Cut,"(we,  collect,  age, user action)","(we,  not collect,  personal_info, no condition)",6391,6392,-1
1538,169_AI Video Editor - Vidma AI Cut,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, no condition)",6392,6392,-1
1539,169_AI Video Editor - Vidma AI Cut,"(we,  collect,  cookie,  user consent)","(we,  not collect,  personal_info, no condition)",6392,6419,-1
1540,169_AI Video Editor - Vidma AI Cut,"(we,  collect,  device,  user consent)","(we,  not collect,  personal_info, no condition)",6392,6415,-1
1541,169_AI Video Editor - Vidma AI Cut,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",6392,6403,-1
1542,16_Spotify_ Music and Podcasts,"(advertiser,  collect,  advertising_id,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",6451,6525,-1
1543,16_Spotify_ Music and Podcasts,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  personal_info, user action)",6510,6525,-1
1544,16_Spotify_ Music and Podcasts,"(advertiser,  collect,  age,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",6452,6525,-1
1545,16_Spotify_ Music and Podcasts,"(advertiser,  collect,  device, user action)","(unspecified entity,  not collect,  personal_info, user action)",6510,6525,-1
1546,16_Spotify_ Music and Podcasts,"(advertiser,  collect,  internet_activity,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",6510,6525,-1
1547,16_Spotify_ Music and Podcasts,"(advertiser,  collect,  personal_info,  consent)","(unspecified entity,  not collect,  personal_info, user action)",6442,6525,0
1548,16_Spotify_ Music and Podcasts,"(auth_provider,  collect,  log,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",6471,6525,0
1549,16_Spotify_ Music and Podcasts,"(third_parties,  collect,  log,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",6471,6525,0
1550,16_Spotify_ Music and Podcasts,"(unspecified entity,  collect,  account, user action)","(unspecified entity,  not collect,  personal_info, user action)",6516,6525,-1
1551,16_Spotify_ Music and Podcasts,"(unspecified entity,  collect,  address, user action)","(unspecified entity,  not collect,  personal_info, user action)",6463,6525,-1
1552,16_Spotify_ Music and Podcasts,"(unspecified entity,  collect,  browsing, user action)","(unspecified entity,  not collect,  personal_info, user action)",6490,6525,-1
1553,16_Spotify_ Music and Podcasts,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, user action)",6525,6536,-1
1554,16_Spotify_ Music and Podcasts,"(unspecified entity,  collect,  fine_location,  specific operation)","(unspecified entity,  not collect,  personal_info, user action)",6463,6525,-1
1555,16_Spotify_ Music and Podcasts,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, user action)",6490,6525,-1
1556,16_Spotify_ Music and Podcasts,"(we,  collect,  account, user action)","(we,  not collect,  account, no condition)",6445,6527,0
1557,16_Spotify_ Music and Podcasts,"(we,  collect,  account, user action)","(we,  not collect,  personal_info, no condition)",6445,6445,-1
1558,16_Spotify_ Music and Podcasts,"(we,  collect,  address, user action)","(we,  not collect,  personal_info, no condition)",6445,6459,-1
1559,16_Spotify_ Music and Podcasts,"(we,  collect,  advertising_statistics, user action)","(we,  not collect,  personal_info, no condition)",6445,6510,-1
1560,16_Spotify_ Music and Podcasts,"(we,  collect,  age,  user consent)","(we,  not collect,  personal_info, no condition)",6445,6455,-1
1561,16_Spotify_ Music and Podcasts,"(we,  collect,  analytics,  specific operation)","(we,  not collect,  personal_info, no condition)",6445,6479,-1
1562,16_Spotify_ Music and Podcasts,"(we,  collect,  browsing, user action)","(we,  not collect,  personal_info, no condition)",6445,6469,-1
1563,16_Spotify_ Music and Podcasts,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, no condition)",6445,6496,-1
1564,16_Spotify_ Music and Podcasts,"(we,  collect,  cookie, user action)","(we,  not collect,  cookie, user action)",6537,6537,-1
1565,16_Spotify_ Music and Podcasts,"(we,  collect,  cookie, user action)","(we,  not collect,  personal_info, no condition)",6445,6537,-1
1566,16_Spotify_ Music and Podcasts,"(we,  collect,  country, user action)","(we,  not collect,  personal_info, no condition)",6445,6459,-1
1567,16_Spotify_ Music and Podcasts,"(we,  collect,  date_of_birth, user action)","(we,  not collect,  personal_info, no condition)",6445,6469,-1
1568,16_Spotify_ Music and Podcasts,"(we,  collect,  device, user action)","(we,  not collect,  account, no condition)",6510,6527,-1
1569,16_Spotify_ Music and Podcasts,"(we,  collect,  device, user action)","(we,  not collect,  personal_info, no condition)",6445,6510,-1
1570,16_Spotify_ Music and Podcasts,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, no condition)",6445,6459,-1
1571,16_Spotify_ Music and Podcasts,"(we,  collect,  internet_activity, user action)","(we,  not collect,  account, no condition)",6510,6527,-1
1572,16_Spotify_ Music and Podcasts,"(we,  collect,  internet_activity, user action)","(we,  not collect,  personal_info, no condition)",6445,6510,-1
1573,16_Spotify_ Music and Podcasts,"(we,  collect,  location, user action)","(we,  not collect,  personal_info, no condition)",6445,6462,-1
1574,16_Spotify_ Music and Podcasts,"(we,  collect,  log,  third party)","(we,  not collect,  personal_info, no condition)",6445,6471,-1
1575,16_Spotify_ Music and Podcasts,"(we,  collect,  personal_info, user action)","(we,  not collect,  account, no condition)",6445,6527,0
1576,16_Spotify_ Music and Podcasts,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",6445,6445,-1
1577,16_Spotify_ Music and Podcasts,"(we,  collect,  personal_name, user action)","(we,  not collect,  personal_info, no condition)",6445,6469,-1
1578,16_Spotify_ Music and Podcasts,"(we,  collect,  phone_number, user action)","(we,  not collect,  personal_info, no condition)",6445,6469,-1
